permit_id,builder,zone,building_type,approval_date,cost
72b967ca-a78d-4333-a070-98bd68ad2b4b,"Lata, Bhardwaj and Choudhry",North,Residential,2021-02-25,60221.38
b6308704-389e-4ccf-bbeb-a0bcc57a3251,Deep LLC,West,Commercial,2024-10-26,45216.9
1bf212ca-0d0e-45b3-a88b-96e2ab3a16af,Raman LLC,West,Commercial,2024-02-05,47410.86
102db5a1-223b-4fc1-9f0a-72c97e58ce54,Bhargava-Gupta,East,Commercial,2021-04-07,49852.54
a53885df-78a9-4b7b-9dcf-e0000dc2b539,"Mistry, Kata and Patil",North,Commercial,2022-03-07,50826.44
21010613-73c1-4e73-9c30-efb24f2f2430,"Thakkar, Chacko and Mand",Central,Residential,2023-11-01,38181.24
5504cee7-663e-48f1-bf38-ab70c9622fe7,"Manda, Raja and Srinivasan",West,Commercial,2020-10-11,53264.58
c41eac06-e00e-4c58-a5a2-46bfd0116d65,Dhingra-Seshadri,East,Commercial,2019-04-07,50044.99
7f4dc387-4739-405a-8ace-9cdd1088367f,Setty-Nagi,South,Commercial,2021-02-07,38393.03
5643c313-56f5-4614-b883-89d852c6930d,Seshadri Ltd,East,Residential,2022-12-16,47439.51
7f5343ef-88a2-4a06-b075-a72ae722c8fe,Kashyap PLC,North,Commercial,2022-04-22,39172.23
fc421d12-bce1-4a2b-8ef1-455db34afa45,"Sridhar, Gokhale and Dugar",North,Residential,2019-01-22,55809.85
b2f1d3ac-e559-4e31-bbfb-cd05fc8942f4,Dara Group,West,Residential,2024-04-26,47149.21
8dbc07fc-30e4-445f-801b-8d3cd4e2fdeb,Tank Ltd,West,Commercial,2019-01-21,63712.0
d3e55d31-e1b6-45c1-98b4-94a1f0320652,Gara-Kala,South,Residential,2019-06-21,48554.0
a69fae8e-e344-4bde-ac0f-5a3e6e5c7d5b,"Nigam, Shah and Chatterjee",Central,Residential,2019-05-20,50041.18
8d560a0a-07e4-46f9-a770-fa109508d6ba,Jhaveri-Chokshi,East,Residential,2020-01-22,56606.39
b2c18a64-a920-43e7-bd62-eb0b5c132c53,Narang Inc,West,Residential,2019-05-08,39719.21
c0efdf10-aafa-48b7-93cb-35b3ef72a1ec,Krish-Mohan,South,Industrial,2023-07-25,49139.87
991eeb9f-d50b-468c-a5d4-4dfd007840b5,Viswanathan LLC,West,Commercial,2020-01-30,67052.41
47c32a7f-2564-4e99-8a2e-85e3a089be4f,"Bhatnagar, Varty and Chhabra",Central,Industrial,2020-03-04,63560.68
a946186a-b463-4587-a87e-aa54e60960bf,Dhawan-Cheema,West,Residential,2023-12-15,68743.83
21fcd424-2934-4248-bf17-279081e33f13,Gole-Dhar,North,Residential,2020-04-26,32713.72
7c715873-1df5-4b08-b775-41c6a4ba1a78,Bail-Shukla,West,Commercial,2019-06-26,70707.51
efdb3eb6-5562-4131-93fe-ea614be30544,"Saini, Chakrabarti and Tak",Central,Residential,2019-05-28,29428.74
eeb2fff2-83ed-4d7b-97c8-81524cc5f408,Kakar LLC,South,Residential,2022-07-13,53010.05
c203d59e-d12e-493d-979d-fa2797628890,Master-Acharya,North,Commercial,2020-11-12,51021.31
019cfe9b-e2aa-4623-8cda-bd0091e26318,Chaudhry Inc,South,Residential,2021-01-08,39798.75
92d6db1c-1ac2-49a0-b74d-0c7641e59c7d,"Jayaraman, Suresh and Murty",East,Residential,2020-12-12,42148.81
6a046f02-17b3-429a-a270-be3a507f68db,Radhakrishnan-Mane,Central,Residential,2020-12-03,54784.98
1a28c3eb-b4fb-4175-bc00-3b21c2d60820,Vyas PLC,East,Commercial,2021-07-03,69091.28
9cf53577-cfe2-4878-94a8-ff3b73de7270,Kuruvilla-Nanda,West,Commercial,2023-01-20,52431.5
0a5080c3-8d99-4641-b378-1c31c01d74e7,Thaman Ltd,Central,Residential,2024-06-14,51642.93
10c04997-61ff-45e0-9285-95197c483693,Cheema Group,South,Residential,2023-02-28,49579.21
26bb74e8-2863-42ec-bd38-a7f440ad9fa6,Shankar Group,Central,Residential,2023-08-11,60905.84
cabd5a06-7ca9-4b98-8c45-413ec772afd6,Ramesh-Rao,East,Commercial,2019-04-11,59943.23
a115f2b6-1312-40b0-b599-aed45d161793,"Narang, Deshpande and Edwin",South,Residential,2019-02-10,43231.49
ca9efd08-3481-486c-9b03-822c8b393500,Kalita LLC,Central,Residential,2020-09-12,51802.22
ea2f6a1c-eec8-4745-a718-5839f635a55a,"Buch, Bahl and Datta",Central,Industrial,2019-09-16,41292.65
b2433afd-e8dc-449a-9f86-9a2e8c045f54,Loke-Krishnamurthy,South,Residential,2022-08-09,55691.02
dfec6084-51bf-470c-b655-1091c5e02b0f,Pradhan-Gaba,West,Residential,2023-10-07,52100.32
56f297cb-a4ae-4c54-a140-ad70fd27a3a6,Iyengar and Sons,South,Residential,2020-10-03,40673.28
3f747bf6-a358-4e50-97dd-b54dc7b6da9c,Bhatt Inc,North,Commercial,2019-07-05,51371.67
c3d9bf67-2e0d-4792-bdd1-83a9de852ca1,Saini Ltd,East,Residential,2024-02-08,29037.11
9f2c11f2-41a7-4947-bafb-a4f79c1cd610,Gera-Tank,East,Commercial,2020-01-23,48990.17
6eab5af0-1784-4db8-b9dd-f04692bd3a9a,Bahl and Sons,East,Residential,2019-05-25,48646.89
7c23d289-db52-4ead-b158-81f7419dacc0,Ray and Sons,West,Commercial,2019-02-22,57207.63
3e2df2a1-6260-4ff7-b35e-1bfe1fef23ac,"Sura, Sheth and Krishnamurthy",South,Residential,2024-11-13,42581.85
933f33d1-434e-4c2f-b6cb-1b5191970639,Modi LLC,South,Commercial,2023-07-28,50584.69
efc20bc0-2e1d-462b-a98d-3ed1bce7d281,"Dhingra, Kala and Pradhan",West,Residential,2022-02-27,55237.51
b2089686-7842-4fb7-980d-2e0e1dfe80fd,Sen LLC,West,Industrial,2024-05-22,53104.47
80970ca2-ed0a-4fea-baab-fba8671222a0,Thakkar-Butala,South,Commercial,2020-07-11,50050.06
31285d21-7049-48a0-8691-dcc3d5e5108f,"Kohli, Sandhu and Bawa",Central,Residential,2020-04-26,59100.53
5da5cfa7-f3c8-401c-8068-eb6ff8fe92c0,Agate-Vig,West,Commercial,2023-02-25,58005.55
f6c9f72e-5369-4b43-a287-01d6aa6ffa0f,"Chad, Tak and Bhargava",South,Commercial,2024-02-14,38759.47
f3e48aa8-3876-426e-9f4c-281eeea5432e,Menon Inc,Central,Residential,2020-05-13,42027.45
7f2292ea-047b-4c6a-b4ce-462feb9b17f4,Kara Inc,Central,Industrial,2020-02-09,62394.54
2b12c673-2808-4862-80ee-cac5f6388322,Sibal-Muni,East,Residential,2023-09-05,50696.13
62446343-0e6e-44cc-a534-09388585432d,Pai-Biswas,East,Commercial,2023-05-22,61279.35
1fbf1736-5230-4c8a-9e23-1f8502bfdf94,Kari and Sons,West,Residential,2021-08-06,51203.93
6b2caf62-00e6-45c7-bc26-99940c04dac1,Chhabra-Nayar,East,Commercial,2019-05-02,62558.0
2fdcbea7-62bd-497e-bafc-6737db8e5211,Chander and Sons,West,Residential,2024-06-27,60702.22
f99324d7-5285-4094-903b-7bae254761a5,Natt Inc,East,Residential,2022-11-04,42831.62
54b4a474-0b5c-4ccf-97fd-1d62dc02e832,Karnik-Narayanan,East,Commercial,2019-06-14,59867.26
1c14c8e9-5ee8-47b4-8ea9-a5114df02bb2,"Uppal, Bobal and Patla",Central,Commercial,2020-04-18,50395.02
f7ea8102-ac4d-4841-9c12-e3dc1be7b7e9,Sachdev Inc,Central,Residential,2019-03-01,45700.88
e262c3ca-231b-4586-96d6-d68a047890d5,Ganguly Group,West,Residential,2023-05-14,47176.13
7bca170c-c164-4fdb-b05f-d66e3cc33f54,Kalita-Hegde,North,Residential,2023-10-08,53622.66
5135e888-5f93-4c6a-9845-f25ab72537a4,Gade PLC,Central,Commercial,2023-01-11,59810.77
0b039fa3-8833-408f-845d-bf62c2b109b9,Mitra and Sons,South,Residential,2019-01-31,44160.23
61b8f551-e0e0-49a4-8f98-ce30d78c145c,"Dubey, Arora and Balay",Central,Residential,2024-08-23,52694.02
836c49ec-0981-4f54-97eb-f8f46e761cda,Prabhu-Mohanty,Central,Industrial,2024-07-04,53822.21
d07385cf-10a5-4196-a19b-fd378f8220f1,"Sengupta, Ray and Zachariah",West,Residential,2021-02-17,57924.94
044dcdcc-0594-4a48-9ea5-9d8717ff4f0e,Raman-Parekh,East,Commercial,2021-09-26,54879.38
92d1b242-1265-4a65-b14d-0ace14bbfe5e,Lalla-Anand,East,Commercial,2019-12-05,33569.53
10cbe1bd-bea3-4c31-b5dd-c3926a1a81eb,"Ahuja, Kala and Chaudhuri",Central,Residential,2021-12-13,46717.04
1c88e6ea-36f0-40a2-8ca1-148e81be2cc2,De-Seth,North,Commercial,2020-05-19,44368.15
d1d9ee94-03f1-4d7d-9a7a-399a7d002b2a,Jain-Dar,West,Residential,2021-10-05,47993.4
9267c20e-9dbd-442b-ab74-43bfb1a6feda,"Iyer, Chahal and Choudhry",East,Residential,2020-05-04,55671.83
83371e86-6c21-42fd-a67e-f004c622639d,"Bahl, Dubey and Varughese",East,Commercial,2021-03-14,63429.16
3961e77c-6b0c-429b-89b7-3a8c96820b2a,Zachariah LLC,East,Commercial,2020-03-29,54560.56
b70139b6-e9f1-4b37-95d4-8fe879973697,Walia-Dhingra,South,Residential,2021-05-07,52167.87
7c0296b6-8a37-42f0-9129-1b885cf72521,Chowdhury-Mishra,Central,Residential,2023-09-25,43916.86
8765bd98-49c3-4aab-bfe3-9555b45157ad,Raja PLC,Central,Residential,2019-07-23,39112.37
0cf828b3-043d-42be-8c46-f243b2bc1884,Bhandari-Uppal,Central,Residential,2022-08-16,44053.19
ddf146ef-5c03-4a45-a53a-ed39dfb74835,"Sekhon, Rama and Comar",East,Residential,2022-03-14,62628.87
b5f763ad-d9c2-455f-8387-7757faddc182,"Sehgal, Raghavan and Sengupta",West,Residential,2020-07-15,52885.04
a2a021f1-810a-474e-8535-0ab0ce43fd35,"Kakar, Bhakta and Bahl",East,Residential,2023-08-19,53670.09
4b4a69d7-3836-44de-9c68-bbf2b8a24013,Wali-Chaudhary,West,Commercial,2019-10-20,42716.14
a96128bb-d56e-4a9b-b298-0960013f84b2,"Natt, Chokshi and Saraf",East,Residential,2021-01-05,54779.21
8c88758e-7c7c-417c-a34f-f577b95a045b,Ahluwalia Inc,East,Commercial,2021-11-05,34927.07
f3b8f8a4-aa58-48b6-8104-843a564e819a,Bhattacharyya-Karan,Central,Residential,2019-10-03,49527.61
21a0792b-2037-4e17-8126-cbf93d07359d,Das Inc,North,Residential,2021-08-05,46718.77
e46bef90-1b2f-4def-a2ba-88133de6fde2,Natt-Natarajan,South,Commercial,2020-12-13,58260.93
0b575a77-a240-4f0f-8e64-c799a415d92c,Kade Group,North,Residential,2019-12-22,53177.26
b351e8d7-1a01-4c7c-a8bb-e1ef62439951,Oommen-Palla,South,Commercial,2019-04-26,57916.18
00466f52-bd90-4788-b25c-e70bd173097c,Chahal Group,East,Residential,2023-02-01,55352.55
14c2e9eb-189c-41ce-8ca1-ffa3d2c18206,"Mallick, Puri and Rau",North,Commercial,2019-12-29,43766.73
b28ad01e-378d-4e96-8346-d751a03c95e4,Subramanian Ltd,South,Residential,2021-12-17,46228.97
7293c7f2-126b-4b64-811e-e30028a19de2,Balan Group,North,Commercial,2020-01-08,55448.79
5c1bfd55-af7f-41e9-abe6-59541a98e0b9,Arya and Sons,Central,Residential,2021-10-16,57277.83
7a200a68-a5ca-45c3-8b78-5e0d9142bb90,Sami and Sons,Central,Commercial,2021-08-28,62225.21
29333f93-f892-44e3-a2c2-3f0ab6be8b7d,"Sibal, Devan and Dey",East,Residential,2022-04-03,45707.83
497b9c06-16c5-499e-a59f-14bcb6f9d016,Yohannan-Roy,West,Residential,2021-01-13,42351.19
dca5c5f2-9732-43e2-8d69-76c82557a700,Choudhury Ltd,West,Commercial,2020-12-25,68250.52
8b238d31-b2a8-4057-a111-442927b48926,"Sundaram, Loke and Badal",South,Industrial,2022-08-30,48387.03
9e33c994-c0a0-4ba1-8aa5-da555ae54856,Dyal and Sons,East,Commercial,2019-09-16,35386.82
6873ef96-fa68-42db-b0ad-f31c1a9551cf,Sahota-Lalla,West,Commercial,2022-03-06,58022.02
3a9f29c3-5c8d-4b59-8f60-c625f5026293,Banerjee Ltd,Central,Residential,2020-06-03,47640.36
a940ca4d-b986-4b97-be04-aca8af56e57b,Kar-Srinivas,South,Residential,2021-08-22,37168.42
6a1c8084-c3a3-4942-b633-8eae8a597f4b,Reddy-Kapoor,North,Commercial,2022-10-26,53074.41
20e32d87-e397-4999-911b-e0309f900934,Subramaniam Group,Central,Industrial,2022-10-11,59763.84
70f14e5a-226b-4e06-9d6c-44ec1a49a9e0,"Palan, Batra and Sengupta",East,Commercial,2019-08-01,54601.82
87d07d11-1c5f-4c63-91bf-5c07bd64e1ee,"Palan, Lad and Bhattacharyya",West,Residential,2021-10-17,64213.5
ff81e47c-299a-4f74-a7cd-43d8d15ba5f5,"Gulati, Datta and Barad",West,Residential,2019-08-04,40613.64
a2154d5c-4e56-4743-8180-0fab607018b3,"Kurian, Mammen and Oommen",North,Residential,2020-05-28,50420.41
86565ab0-a8fc-4ed1-b014-f47073a3cb6a,Radhakrishnan-Kalla,West,Residential,2019-03-25,52474.23
67c1c051-8a90-4078-81c2-3d4a3b49f1c4,Krish PLC,West,Residential,2019-07-26,61555.53
e26a205e-8301-4fb1-90e6-8fc80ca5bf29,Hora Group,West,Commercial,2022-05-23,53326.21
ad89b138-1580-4f66-a9db-f70d29b4cdf4,"Choudhary, Chana and Deo",South,Residential,2022-07-28,50288.91
28b32dac-8245-4791-aa27-d087412549a3,"Bhatti, Varkey and Nagar",North,Industrial,2020-09-21,50411.22
0636d6e2-8e67-4830-af48-c7e4b73078fb,Mohan LLC,West,Industrial,2021-10-31,52208.4
1ace03fc-4a17-46b2-b4a5-00e40fe6eb26,Muni-Bahl,East,Commercial,2023-03-26,63053.45
4d6872b7-ac04-4660-99a3-b1892ca60858,Ray Group,North,Residential,2019-11-08,59175.8
90de08d9-ff20-4ff6-b6ed-c6d295c598cb,"Nazareth, Tank and Dada",Central,Residential,2024-08-14,52931.03
95c7133a-326c-4b71-8182-9e5341a18a70,Baral and Sons,East,Residential,2023-02-16,49270.25
b1a2bdaa-9dcb-4db7-a691-131e2f477ae6,"Naik, Bhatia and Chada",Central,Residential,2020-03-26,48444.53
36b1c007-0687-40a5-8ca2-88ecf1138697,Korpal-Sangha,South,Residential,2022-09-05,59707.51
29e60351-f37c-45f7-8a5b-6bd56e9ac18a,Sagar-Kade,East,Residential,2023-07-05,39605.65
ea5a8b61-2872-4313-b400-76e3a70393f1,Raman Group,South,Commercial,2023-04-16,61009.87
45c0e107-2f47-407c-a69f-db1d615e2b03,"Uppal, Krish and Bal",West,Residential,2020-12-19,66498.67
e91de1d0-749c-4b28-9d9b-a82fd8012ef5,Sarma Inc,East,Industrial,2022-07-24,60648.03
bf50fda4-cd17-4dc9-b0a3-2161f289f262,Suresh Inc,West,Commercial,2021-02-17,40302.62
a1240c2b-0999-4ea9-9e91-80bb4c75f5ed,"Chand, Raju and Lanka",West,Commercial,2021-07-26,34083.28
9fbde533-3014-4607-8f4b-7b3f6d9d646d,Sethi-Mahal,North,Commercial,2021-07-25,51732.01
4f39ae70-0148-43fb-8912-7aa795373c92,Jhaveri-Sibal,Central,Commercial,2024-02-29,61924.81
63cbe2a8-aef1-468b-8440-ae5e5517a4df,"Oak, Srinivasan and Kant",South,Commercial,2021-03-03,40724.66
036f9638-5bb8-4cb6-a013-6e27e08ef2e5,Chadha Inc,East,Residential,2022-12-13,69545.09
cd9cae06-6744-4734-9508-12714b45aaf2,Brar Group,North,Residential,2021-03-15,69067.02
04136799-d5dc-4dec-b13c-5544c5ec0836,Chad-Chaudhuri,South,Commercial,2023-02-27,33247.33
868a7f4c-6b25-496e-a0fd-169f61713a59,Kala-Naidu,Central,Residential,2023-01-12,57438.25
ac6dc423-158a-4588-b3dc-0baeef802790,Krishnan-Basu,West,Residential,2019-05-13,46050.53
d01d3526-f53a-4051-9e3a-a659ca2aa8c1,Batra PLC,Central,Residential,2019-03-23,41743.01
d5fcae64-c979-41b6-9801-602feed24296,"Butala, Soni and Datta",West,Residential,2022-06-21,45352.17
4dd74e9d-5e7b-45a9-8a1a-c6b54ae73c49,Dutt-Puri,South,Residential,2024-05-04,56544.98
38fc0422-d442-4626-ba8c-4e181dcc3ccb,Padmanabhan Ltd,East,Residential,2021-10-14,49821.28
7703a15e-baf9-4e69-b63f-032d710584b5,"Char, Bala and Muni",West,Residential,2019-11-12,48924.63
a1c93cd2-76b7-4a16-bb87-91cc03af8d37,Madan PLC,Central,Residential,2020-04-03,58117.48
1e16865a-ed2b-499e-8b25-60282e144d1b,Soman Group,West,Commercial,2019-06-24,55594.3
af37febf-17c3-4697-b578-fa2ad390cd1c,Ganesan-Sundaram,North,Residential,2023-05-08,47846.12
c83e1a51-9edb-4c6e-af28-18157c0faedf,Lata-Gupta,North,Residential,2021-06-24,51276.44
8782af75-21cf-4a79-bc29-cb5fc9acce9e,Joshi-Jaggi,South,Residential,2019-12-01,53790.91
50f228c2-5909-4296-9c85-8c7777cade3c,Raghavan-Narula,East,Commercial,2024-12-01,60380.8
2e725f7f-9c6a-4145-adcc-fe9f748eb324,"Roy, Parsa and Lad",South,Commercial,2019-10-28,40308.12
f3e493e1-da38-448e-b947-f08831c9ab8c,Bala Ltd,North,Residential,2020-09-23,38234.51
1f1cee7e-158f-4c91-89b1-bc32193239b8,"Sridhar, Palla and Chowdhury",East,Industrial,2023-09-21,58521.44
fe271d1b-f5c1-4a8b-b1a1-3f2b1e4c0232,Barman Ltd,West,Residential,2024-10-11,37736.54
2ca9b4ba-915f-40c0-87fc-e69ef4552538,Bandi-Badal,West,Residential,2024-02-06,50331.28
1cd694c8-5a0f-4263-a0e1-fa4ba2da2345,Bhalla-Wable,North,Residential,2024-11-15,44191.92
7c7ee94d-1989-45f1-9cfd-350c9147f455,"Malhotra, Sinha and Subramaniam",Central,Residential,2019-04-10,33620.34
3bdb2d3b-abef-4cce-947f-b6aa47d24044,Garg-Saraf,East,Commercial,2020-12-11,63445.26
e56315de-1a90-4c1c-bb47-ea8dafaa0a60,Kar-Chokshi,East,Residential,2023-09-29,46572.57
4ef8e94d-8e40-47ab-aaa2-33bc26a291ae,"Gandhi, Atwal and Garde",Central,Residential,2020-08-01,44142.49
4d5f0089-db76-48ef-b995-58e59219e914,Doctor-Natt,South,Commercial,2019-01-16,47535.51
309a9680-ffe6-4deb-8839-5ec0c51d0532,"Atwal, Bhargava and Ray",South,Residential,2020-03-04,66188.99
b813eb0b-741f-482d-8fcf-6afa2611bf53,Rai Group,South,Residential,2020-01-05,47733.07
bee7ffc2-ef58-40d0-bc7c-4e33a8fc4003,"Chaudhari, Issac and Saran",South,Industrial,2022-04-27,53287.84
f738aeaf-7b78-4275-a7c4-bd260befddc2,More and Sons,Central,Residential,2021-08-05,38941.29
0104c907-e459-4c95-8882-96a2a400d500,Gade Inc,South,Residential,2022-07-31,41673.06
e2e847d9-af7f-416e-b078-5f784bef609a,Rajan Ltd,South,Industrial,2024-05-03,46589.74
af9824cb-6c05-47f1-9ac5-c802fabd1ce5,Sami-Muni,South,Residential,2023-08-03,53376.37
6cfdf538-06fc-411d-9528-7d68fe9a0443,Ganesh LLC,East,Residential,2023-06-10,49002.84
486d5b2f-bfc6-4a54-9d6e-c471180ef7c1,Kakar-Shankar,Central,Industrial,2024-12-16,54991.26
b5f2accb-d13f-4e0b-97f9-95484a02743d,Vyas and Sons,North,Residential,2021-11-27,48219.39
e17f3079-3260-418f-9678-70e0812ff095,"Kunda, Korpal and Nath",North,Commercial,2021-11-10,47849.87
92fc059c-5363-4b09-8d85-cd4e3f3cc9a5,Din-Chander,South,Residential,2024-08-01,50089.92
4e858d60-fc19-45ba-bdc2-15f55c8aa405,"Oza, Dhawan and Mannan",West,Commercial,2022-06-10,56710.53
a3101642-4288-48d9-8936-2e78a96ede05,Samra Ltd,South,Residential,2022-08-12,59059.77
39c9014e-587f-45c4-b2e7-241388e16158,"Ganguly, Ratti and Sane",East,Commercial,2021-06-07,40673.46
d1055747-c16e-47f7-8f4d-df7c90a43ad6,Cheema-Kota,South,Commercial,2019-05-06,51919.8
46cf7aca-6be7-4640-9ac8-d5172ad2897e,Sarin-Master,East,Residential,2023-08-06,44782.18
b41bea6b-38e5-4f62-883d-4daddc622618,Bhargava-Anne,North,Commercial,2023-07-25,54100.77
ed13477f-aac0-4a8b-a1b6-346dda3c3769,"Biswas, Gour and Rajan",West,Residential,2020-06-15,71779.31
4a584216-e455-4f2c-bec6-c0a530c29289,Chopra LLC,North,Residential,2023-06-15,30173.71
ef8155f3-0710-4dd8-a60f-acf98b31e869,Taneja and Sons,West,Residential,2024-09-07,35487.0
a2ad2bbb-8586-4f36-996f-64f5b20f69df,"Toor, Divan and Lal",South,Residential,2020-05-08,54861.12
c4fbfdd1-e0ea-4349-a5e6-f3a7b5b03549,Bandi Ltd,East,Residential,2019-01-30,29369.81
b1ef9532-32ef-4a1c-9f95-40a0ea64b6ba,Saraf-Dugar,Central,Residential,2022-12-18,45020.18
eea909dc-b930-461d-ba45-4c1ef2a90b90,Nori Inc,West,Residential,2023-07-22,44925.45
3aab58d9-f355-486b-9470-b2b952cd3cd3,Mody-Dugar,West,Industrial,2024-12-30,46523.38
b42e8ee1-7616-4e9d-a6cd-f59b547727c4,"Loke, Dua and Sahota",West,Commercial,2024-10-25,58925.85
729029a2-fbcf-4e86-ab31-105314e67b69,Krish-Joshi,South,Residential,2019-11-20,79245.89
f2718d08-1901-4e83-9846-73baa2a75b79,Loyal PLC,Central,Residential,2022-09-30,55286.68
eccafb63-c6b3-462a-911b-c0730af30385,"Gola, Som and Lata",North,Residential,2019-12-20,49608.84
0c1fa4b4-3903-4bf0-a5d7-79a0fb6691b5,Dash and Sons,Central,Commercial,2024-07-18,51110.5
fca99480-90bf-40ab-8f12-13f24636ade8,"Vala, Yadav and Tella",North,Residential,2021-11-18,55052.3
31d7d967-5d1e-4810-9f07-39b29e4b6800,Pant-Deshmukh,South,Residential,2022-12-29,51738.07
08187b3e-cc8f-4ec1-93c8-8a7c9224c299,Ramachandran Group,South,Residential,2024-09-26,51902.84
48a020f7-9169-42cc-b1cc-65be19e4a246,Sekhon PLC,North,Commercial,2024-08-26,53991.32
92b53af4-d7c2-40eb-bf85-95ad85ee2cf3,Khurana-Thaman,East,Residential,2022-11-28,41347.32
908a7eae-21af-4e5e-968f-94e34a355758,Contractor Group,Central,Industrial,2024-06-07,54122.35
0b9ebcc0-4d9d-44f5-b65c-4cb6c40f0869,Kapadia Group,West,Commercial,2022-06-23,47434.74
95945eb1-8267-4602-9bc6-8cfc1ea1600c,Trivedi LLC,South,Residential,2024-09-30,50102.69
adc8c428-0c6b-451a-8877-424e1a346e56,Dutta PLC,Central,Commercial,2019-08-24,38361.99
816a92e8-1acb-4c8c-8b36-7492583d7284,Barad-Bhatt,Central,Residential,2020-08-18,54769.22
a7086576-8d31-49cf-8eaf-0a24cbca4225,"Sathe, Wason and Hari",South,Commercial,2023-05-28,35744.02
732caa42-4e92-4621-b7e2-4e1d2f864929,"Thaman, Chhabra and Narain",Central,Industrial,2021-08-15,27950.02
ffa262c3-c655-4964-9ce1-a787aab7264c,"Mitter, Iyengar and Rajan",South,Industrial,2024-11-20,54014.75
ae86d9c7-e157-45e7-9a3f-4d1b9c4edef8,Chadha LLC,Central,Residential,2021-12-30,50952.54
3540de1e-1d86-410c-861a-3929c2cc66f7,Chawla Group,South,Residential,2021-10-05,52884.53
6a9030ea-7b70-4c6e-9122-cfe7e879f033,Khosla PLC,West,Residential,2019-06-06,47797.94
3b45818c-cf9c-4382-bea6-657e0a2ab6fd,Ramaswamy-Savant,North,Residential,2019-01-24,52434.36
2de6b0d4-53a0-4c07-9b2e-a5a487653564,Jaggi Group,North,Commercial,2022-02-01,54939.01
c30bd018-7daf-412a-8847-3291cba87f57,Lalla PLC,Central,Industrial,2024-10-23,43010.06
23891aa5-f3cf-4cb0-b58c-b224b9f86ad6,"Raj, Chaudry and Bajwa",North,Residential,2021-06-29,69069.97
bc912395-a092-41f3-afef-7b74cb166183,Banik Ltd,East,Residential,2022-03-17,43669.98
c4868994-c9f7-431b-af43-7d878109ad1b,Bera LLC,Central,Commercial,2023-11-26,41203.63
8e04e6ae-e182-440c-8ce7-3fb009a11dd7,"Bains, Pall and Purohit",East,Industrial,2020-06-28,59804.8
b7502164-abdf-4681-967c-b9d7c9deefac,More Ltd,North,Residential,2022-02-02,68514.26
03319e42-3a2d-4974-b977-6bfd8eab9c85,Devan Ltd,East,Industrial,2020-02-25,55621.29
9ecee20d-d87f-4472-9b43-8d05fc5a1123,Wali-Vig,East,Commercial,2023-02-02,41486.77
1ada7cff-92c7-4fa3-a494-f370bd459ed9,Palan-Bhavsar,East,Commercial,2024-09-02,48540.66
13dcfa34-f80b-4b9c-89d7-f5be9bcf74c0,Ghose Ltd,East,Commercial,2024-10-13,46683.83
da85a4a5-b0a8-4845-b9fa-4888ecde81bb,Chakraborty and Sons,West,Residential,2020-01-11,60770.85
60af6652-88f0-41c2-9226-4f766971c283,Divan-Mahal,East,Residential,2023-11-05,34010.88
7678b339-8d4c-4b5f-adb0-18f01adfc4b1,"Ramakrishnan, Deo and Varughese",East,Commercial,2022-11-14,69437.69
237013ae-033e-4752-9e85-0dc416206667,Kaul Ltd,South,Residential,2022-06-10,37817.94
c26149ae-f725-4966-9d48-fc2ee73ebf66,Prasad Inc,Central,Residential,2020-06-23,61839.42
2a1b34b1-68fb-40cd-b870-d30fe2ded896,"Kota, Natarajan and Chakraborty",East,Residential,2019-06-16,52172.89
f3ccab16-4c18-4f1f-ae9e-161f975bc03e,Mistry-Bera,North,Commercial,2024-09-02,56850.44
302b5cc0-ebec-4181-ba30-0fee592c2e6a,"Mitra, Bail and Sodhi",West,Residential,2024-05-21,53230.5
a8f2c47e-5bf3-4340-a07a-7c6e50870afe,Sura-Edwin,Central,Commercial,2020-06-05,54685.32
11c4fa83-ccba-40f5-bfaa-749fc22bda08,Sunder-Saini,East,Residential,2022-07-08,65625.75
49b0928a-be47-4742-9c9f-97c3e1e66ae6,Dhar PLC,South,Industrial,2020-12-09,50944.85
ae2c99c2-6c12-4c13-9872-dedfce050358,Prakash and Sons,South,Residential,2022-01-22,43466.93
6beecd29-7553-4f2c-becb-54b03c6c211c,Warrior PLC,South,Residential,2024-11-02,47292.81
11e4298f-22b4-4f33-a2db-5059d7d7d1be,Badami and Sons,Central,Residential,2024-07-25,54665.09
5fe907ab-f48e-4308-8c74-9b33866c51cc,Dutt Group,West,Residential,2021-01-31,47171.47
925e2675-571d-48fd-b5b3-9c6603d6e6c4,Hans Ltd,East,Commercial,2024-02-29,40029.05
a8b4ef77-64cb-400e-9a1c-7c7a612150c7,Pingle Ltd,Central,Commercial,2022-06-28,53403.71
f3aacab5-2fdb-4662-a7c2-6c5c74e917fe,Bhardwaj LLC,Central,Residential,2019-02-16,65956.34
4feaffcf-57ff-45eb-8120-197cc1599c6a,"Padmanabhan, Comar and Tiwari",West,Residential,2020-07-06,49751.35
23780699-ce54-427b-a826-f69d8e494584,Morar-Rattan,Central,Residential,2022-08-16,51896.95
